,LAT,LON
108,-8.67666666666667,115.528333333333
109,-8.67597222222222,115.530194444444
110,-8.67597222222222,115.530194444444
111,-8.67597222222222,115.530194444444
112,-8.67597222222222,115.530194444444
113,-8.70611111111111,115.586111111111
114,-8.67616666666667,115.439805555556
115,-8.67616666666667,115.439805555556
116,-8.68491666666667,115.465611111111
117,-8.66463888888889,115.468
118,-8.67183333333333,115.503111111111
119,-8.67511111111111,115.514527777778
120,-8.67622222222222,115.517805555556
121,-8.67622222222222,115.517805555556
122,-8.79475,115.527472222222
123,-8.74661111111111,115.892361111111
124,-8.7495,115.894527777778
125,-8.67638888888889,115.530027777778
126,-8.67638888888889,115.530027777778
127,-8.67586111111111,115.533111111111
128,-8.726,115.910055555556
129,-8.726,115.910055555556
130,-8.726,115.910055555556
131,-8.726,115.910055555556
132,-8.726,115.910055555556
133,-8.726,115.910055555556
134,-8.726,115.910055555556
135,-8.71163888888889,115.926916666667
136,-8.71163888888889,115.926916666667
137,-8.68561111111111,115.580027777778
138,5.21797222222222,115.125277777778
139,5.20186111111111,115.142638888889
140,5.19125,115.141833333333
141,5.191,115.135694444444
142,-8.35563888888889,116.051472222222
143,-8.34866666666667,116.085805555556
144,-8.34866666666667,116.085805555556
145,-8.34866666666667,116.085805555556
146,-8.34866666666667,116.085805555556
147,-8.34866666666667,116.085805555556
148,-8.34866666666667,116.085805555556
149,-8.34866666666667,116.085805555556
150,-8.34866666666667,116.085805555556
151,-8.34866666666667,116.085805555556
152,-8.34866666666667,116.085805555556
153,-8.34302777777778,116.02525
154,-8.34027777777778,116.0275
155,-8.34027777777778,116.0275
156,-8.34027777777778,116.028611111111
157,-8.34027777777778,116.028611111111
158,-8.35980555555556,116.131611111111
159,-8.35980555555556,116.131611111111
160,6.35441666666667,116.311111111111
161,6.39002777777778,116.322777777778
162,6.70513888888889,116.320527777778
163,6.37202777777778,116.323972222222
164,6.70661111111111,116.32125
165,6.39363888888889,116.328222222222
166,6.71272222222222,116.329527777778
167,6.36844444444444,116.318944444444
168,-8.33763888888889,116.037638888889
169,-8.33763888888889,116.037638888889
170,-8.33763888888889,116.037638888889
171,-8.33763888888889,116.037638888889
172,-8.33763888888889,116.037638888889
173,-8.33763888888889,116.037638888889
174,-8.33763888888889,116.037638888889
175,-8.33763888888889,116.037638888889
176,-8.33763888888889,116.037638888889
177,-8.33763888888889,116.037638888889
178,-8.33763888888889,116.037638888889
179,-8.33763888888889,116.037638888889
180,-8.33763888888889,116.037638888889
181,-8.33763888888889,116.037638888889
182,-8.33722222222222,116.038055555556
183,-8.33722222222222,116.039722222222
184,-8.33722222222222,116.039722222222
185,-8.33722222222222,116.039722222222
186,-8.33722222222222,116.039722222222
187,-8.349,116.043888888889
188,-8.349,116.043888888889
189,-8.35788888888889,116.042472222222
190,-8.35788888888889,116.042472222222
191,-8.35788888888889,116.042472222222
192,-8.35788888888889,116.042472222222
193,-8.35788888888889,116.042472222222
194,-8.35788888888889,116.042472222222
195,6.70647222222222,116.334722222222
196,6.71386111111111,116.334722222222
197,6.70122222222222,116.338555555556
198,6.37425,116.343111111111
199,6.71986111111111,116.340888888889
200,6.72158333333333,116.348416666667
201,6.71822222222222,116.359444444444
202,6.70227777777778,116.363527777778
203,6.72011111111111,116.368416666667
204,6.70755555555556,116.372138888889
205,-8.34727777777778,116.050305555556
206,-8.34727777777778,116.050305555556
207,-8.34727777777778,116.050305555556
208,-8.34727777777778,116.050305555556
209,-8.34727777777778,116.050305555556
210,-8.34727777777778,116.050305555556
211,-8.34388888888889,116.050361111111
212,-8.34777777777778,116.050277777778
213,-8.3445,116.062916666667
214,-8.3445,116.062916666667
215,-8.3445,116.062916666667
216,-8.3445,116.062916666667
217,-8.3445,116.062916666667
218,-8.3445,116.062916666667
219,-8.35069444444444,116.088194444444
220,-8.35047222222222,116.088416666667
221,-8.35138888888889,116.088333333333
222,-8.35138888888889,116.088333333333
223,-8.35138888888889,116.088333333333
224,-8.36511111111111,116.084416666667
225,-8.36511111111111,116.084416666667
226,-8.36511111111111,116.084416666667
227,-8.36511111111111,116.084416666667
228,-8.34777777777778,116.085
229,6.47908333333333,117.890805555556
230,6.48330555555556,117.893222222222
231,6.54363888888889,117.920027777778
232,6.56211111111111,117.920166666667
233,6.51388888888889,117.924305555556
234,6.55205555555556,117.924694444444
235,6.52038888888889,117.929583333333
236,6.55208333333333,117.935694444444
237,6.50055555555556,117.920277777778
238,4.9085,118.177388888889
239,4.92077777777778,118.201277777778
240,4.93019444444444,118.228527777778
241,4.90738888888889,118.24325
242,4.94869444444444,118.251277777778
243,4.96302777777778,118.25275
244,4.91233333333333,118.254277777778
245,4.92352777777778,118.256055555556
246,4.95086111111111,118.257888888889
247,4.94877777777778,118.257833333333
248,4.96711111111111,118.264027777778
249,4.92397222222222,118.266722222222
250,4.93791666666667,118.274388888889
251,4.94155555555556,118.282416666667
252,4.94247222222222,118.293944444444
253,4.24216666666667,118.62525
254,4.23477777777778,118.629666666667
255,4.24983333333333,118.6305
256,4.24869444444444,118.625472222222
257,4.24897222222222,118.632083333333
258,4.23411111111111,118.637583333333
259,4.21416666666667,118.675555555556
260,4.22947222222222,118.680027777778
261,4.21025,118.679944444444
262,4.22527777777778,118.688055555556
263,4.20155555555556,118.689861111111
264,4.59022222222222,118.864138888889
265,4.59022222222222,118.864138888889
266,4.59022222222222,118.864138888889
267,4.59625,118.869305555556
268,4.58177777777778,118.91325
269,4.55597222222222,118.927111111111
270,4.57930555555556,118.94025
271,4.58494444444444,118.940888888889
272,4.50419444444444,118.941722222222
273,4.57019444444444,118.956916666667
274,4.59147222222222,118.862
275,4.59147222222222,118.862
276,4.59147222222222,118.862
277,10.5757222222222,119.175222222222
278,10.5757222222222,119.175222222222
279,10.5753333333333,119.176111111111
280,10.5753333333333,119.176111111111
281,10.7341666666667,119.27825
282,23.5116944444444,119.598861111111
283,23.5116944444444,119.598861111111
284,-8.56011111111111,119.634388888889
285,-8.53263888888889,119.643777777778
286,-8.53263888888889,119.643777777778
287,-8.53263888888889,119.643777777778
288,-8.54438888888889,119.646222222222
289,-8.54438888888889,119.646222222222
290,-8.54438888888889,119.646222222222
291,10.4637777777778,119.077083333333
292,10.4637777777778,119.077083333333
293,10.4840277777778,119.079694444444
294,23.2668055555556,119.508694444444
295,23.2549444444444,119.51275
296,23.2643888888889,119.516333333333
297,10.4261666666667,119.127888888889
298,10.4606111111111,119.155583333333
299,10.4606111111111,119.155583333333
300,10.4436944444444,119.156305555556
301,10.62375,119.162944444444
302,10.62375,119.162944444444
303,10.62375,119.162944444444
304,10.62375,119.162944444444
305,10.4505277777778,119.162916666667
306,10.4505277777778,119.162916666667
307,10.4902777777778,119.151111111111
308,10.4902777777778,119.151111111111
309,10.4902777777778,119.151111111111
310,10.4902777777778,119.151111111111
311,10.5724722222222,119.16475
312,10.5724722222222,119.16475
313,10.5724722222222,119.16475
314,10.5724722222222,119.16475
315,10.4421944444444,119.164777777778
316,10.4421944444444,119.164777777778
317,22.3230555555556,120.365555555556
318,22.3230555555556,120.365555555556
319,22.3551944444444,120.371472222222
320,22.3551944444444,120.371472222222
321,13.9768333333333,120.607722222222
322,13.9718888888889,120.611611111111
323,13.9710833333333,120.612833333333
324,14.0171388888889,120.615611111111
325,13.9751944444444,120.615638888889
326,14.0049166666667,120.616138888889
327,13.9770833333333,120.6165
328,14.0201111111111,120.616555555556
329,13.9697222222222,120.601722222222
330,13.9716388888889,120.601666666667
331,13.9925555555556,120.618722222222
332,13.9945277777778,120.619416666667
333,22.3492777777778,120.389888888889
334,22.3492777777778,120.389888888889
335,21.9555833333333,120.711888888889
336,21.9555833333333,120.711888888889
337,21.9555833333333,120.711888888889
338,21.9555833333333,120.711888888889
339,22.8271388888889,121.191805555556
340,23.1163611111111,121.397083333333
341,23.1163611111111,121.397083333333
342,23.1163611111111,121.397083333333
343,22.6438888888889,121.48
344,22.6438888888889,121.48
345,25.2078611111111,121.694555555556
346,25.2078611111111,121.694555555556
347,22.6547222222222,121.469805555556
348,22.6547222222222,121.469805555556
349,22.6568611111111,121.47375
350,25.1452777777778,121.806111111111
351,22.6375277777778,121.491055555556
352,22.6375277777778,121.491055555556
353,23.4840833333333,121.513777777778
354,22.0681944444444,121.516333333333
355,22.0681944444444,121.516333333333
356,25.1256388888889,121.914916666667
357,25.1134722222222,121.920027777778
358,25.1134722222222,121.920027777778
359,22.0842777777778,121.553277777778
360,22.0842777777778,121.553277777778
361,22.0854444444444,121.565722222222
362,22.0854444444444,121.565722222222
363,25.1355555555556,121.821944444444
364,25.1355555555556,121.821944444444
365,25.1348611111111,121.826722222222
366,25.1158055555556,121.917
367,25.1158055555556,121.917
368,25.1134444444444,121.919833333333
369,25.1134444444444,121.919833333333
370,1.76972222222222,125.046666666667
371,1.76972222222222,125.046666666667
372,1.77472222222222,125.048611111111
373,1.77472222222222,125.048611111111
374,1.84583333333333,125.098888888889
375,1.84583333333333,125.098888888889
376,1.79138888888889,125.120555555556
377,1.79138888888889,125.120555555556
378,1.74,125.143888888889
379,1.74,125.143888888889
380,1.7375,125.151944444444
381,1.7375,125.151944444444
382,-4.57916666666667,129.455277777778
383,-4.57916666666667,129.455277777778
384,-4.59722222222222,129.668055555556
385,-4.59722222222222,129.668055555556
386,-4.32333333333333,129.71
387,-4.32333333333333,129.71
388,-4.528,129.764805555556
389,-4.528,129.764805555556
390,-4.525,129.785277777778
391,-4.525,129.785277777778
392,-4.525,129.785277777778
393,-4.525,129.785277777778
394,-4.55416666666667,129.860555555556
395,-4.55416666666667,129.860555555556
396,-4.56333333333333,129.87
397,-4.56333333333333,129.87
398,-4.51138888888889,129.871111111111
399,-4.51138888888889,129.871111111111
400,-4.50527777777778,129.879444444444
401,-4.50527777777778,129.879444444444
402,-4.50527777777778,129.879444444444
403,-4.50527777777778,129.879444444444
404,-4.50211111111111,129.894277777778
405,-4.50211111111111,129.894277777778
406,-4.52805555555556,129.908333333333
407,-4.52805555555556,129.908333333333
408,-4.48722222222222,129.930277777778
409,-4.48722222222222,129.930277777778
410,-4.49916666666667,129.9375
411,-4.49916666666667,129.9375
412,-4.49916666666667,129.9375
413,-4.49916666666667,129.9375
414,-4.49638888888889,129.933888888889
415,-4.49638888888889,129.933888888889
416,-4.49638888888889,129.933888888889
417,-4.49638888888889,129.933888888889
418,-4.51305555555556,129.944722222222
419,-4.51305555555556,129.944722222222
420,-4.51305555555556,129.944722222222
421,-4.51305555555556,129.944722222222
422,-4.51747222222222,129.946138888889
423,-4.51747222222222,129.946138888889
424,-4.53027777777778,129.9525
425,-4.53027777777778,129.9525
426,-4.45888888888889,130.029166666667
427,-4.45888888888889,130.029166666667
428,-4.60222222222222,130.049444444444
429,-4.60222222222222,130.049444444444
430,-4.60222222222222,130.049444444444
431,-4.60222222222222,130.049444444444
432,-4.57805555555556,130.035833333333
433,-4.57805555555556,130.035833333333
434,-0.548027777777778,130.522333333333
435,-0.548027777777778,130.522333333333
436,-0.549583333333333,130.524805555556
437,-0.549583333333333,130.524805555556
438,-0.563583333333333,130.518833333333
439,-0.563583333333333,130.518833333333
440,-0.56475,130.519277777778
441,-0.56475,130.519277777778
442,-16.5490555555556,-151.703777777778
443,-16.5490555555556,-151.703777777778
444,-16.5490555555556,-151.703777777778
445,-16.4917777777778,-151.709972222222
446,-16.4917777777778,-151.709972222222
447,-16.4917777777778,-151.709972222222
448,-16.4795555555556,-151.720388888889
449,-16.5423888888889,-151.727027777778
450,-16.5423888888889,-151.727027777778
451,-16.5423888888889,-151.727027777778
452,-16.5296666666667,-151.728194444444
453,-16.5352777777778,-151.728444444444
454,-16.5352777777778,-151.728444444444
455,-16.5352777777778,-151.728444444444
456,-16.5347777777778,-151.729861111111
457,-16.5347777777778,-151.729861111111
458,-16.5347777777778,-151.729861111111
459,-16.5525833333333,-151.732555555556
460,-16.5525833333333,-151.732555555556
461,-16.5525833333333,-151.732555555556
462,-16.5336388888889,-151.734333333333
463,-16.5426944444444,-151.740777777778
464,-16.5426944444444,-151.740777777778
465,-16.5426944444444,-151.740777777778
466,-16.4990277777778,-151.757333333333
467,-16.5295277777778,-151.772277777778
468,-16.5514722222222,-151.778388888889
469,-16.5514722222222,-151.778388888889
470,-16.5514722222222,-151.778388888889
471,-16.4994166666667,-151.783972222222
472,-16.4994166666667,-151.783972222222
473,-16.5396666666667,-151.788722222222
474,-16.5396666666667,-151.788722222222
475,-16.5396666666667,-151.788722222222
476,19.7048333333333,-156.050194444444
477,-17.5689444444444,177.301777777778
478,-17.2783055555556,178.461444444444
479,-17.1363888888889,178.520388888889
480,-17.3470555555556,178.522555555556
481,-17.1344722222222,178.520388888889
482,-17.3302777777778,178.592388888889
483,-17.5826944444444,178.939805555556
484,-17.1132777777778,179.063805555556
485,-17.9911944444444,179.210305555556
486,-17.1102777777778,179.061472222222
487,-16.8113888888889,-179.848083333333
488,-16.7986666666667,179.901333333333
489,-16.7986666666667,179.901333333333
490,-16.7658611111111,179.964472222222
491,-16.7658611111111,179.964472222222
492,4.21811111111111,118.671888888889
493,27.9220277777778,34.3697777777778
494,27.9220277777778,34.3697777777778
495,28.4207777777778,34.4573611111111
496,28.4207777777778,34.4573611111111
497,28.4207777777778,34.4573611111111
498,28.4370277777778,34.4593333333333
499,28.4370277777778,34.4593333333333
500,28.4370277777778,34.4593333333333
501,28.4370277777778,34.4593333333333
502,28.4370277777778,34.4593333333333
503,28.54225,34.5162777777778
504,28.54225,34.5162777777778
505,28.54225,34.5162777777778
506,28.54225,34.5162777777778
507,28.5543055555556,34.5203055555556
508,28.5528888888889,34.5192777777778
509,28.5574722222222,34.5238888888889
510,28.5574722222222,34.5238888888889
511,28.5574722222222,34.5238888888889
512,28.5574722222222,34.5238888888889
513,28.5730277777778,34.5380833333333
514,28.5730277777778,34.5380833333333
515,28.5730277777778,34.5380833333333
516,28.5730277777778,34.5380833333333
517,25.3342222222222,34.7445833333333
518,25.3342222222222,34.7445833333333
519,25.3341388888889,34.7447777777778
520,25.3341388888889,34.7447777777778
521,25.2465,34.798
522,25.2465,34.798
523,25.2439722222222,34.7986111111111
524,25.2439722222222,34.7986111111111
525,25.23725,34.8001388888889
526,25.23725,34.8001388888889
527,24.9435,34.9856388888889
528,24.9435,34.9856388888889
529,-13.3202777777778,48.0309444444444
530,-13.3732777777778,48.1803611111111
531,-13.3732777777778,48.1803611111111
532,-13.3901666666667,48.1884722222222
533,-13.3901666666667,48.1884722222222
534,-13.3065277777778,48.1161944444444
535,-13.3065277777778,48.1161944444444
536,-13.3208611111111,48.153
537,-13.3221111111111,48.1619722222222
538,-13.3221111111111,48.1619722222222
539,24.5984722222222,54.4194722222222
540,24.5984722222222,54.4194722222222
541,5.73277777777778,102.9975
542,11.3541666666667,-60.5275555555556
543,11.3541666666667,-60.5275555555556
544,11.3383888888889,-60.5500277777778
545,11.3383888888889,-60.5500277777778
546,11.32825,-60.5504722222222
547,11.32825,-60.5504722222222
548,11.3330833333333,-60.5561388888889
549,11.3330833333333,-60.5561388888889
550,11.3208888888889,-60.5585
551,11.3208888888889,-60.5585
552,11.3265277777778,-60.5752777777778
553,11.3265277777778,-60.5752777777778
554,11.3256666666667,-60.5945555555556
555,11.2943055555556,-60.6713888888889
556,16.2398888888889,-61.2851944444444
557,15.8726111111111,-61.31
558,16.1998611111111,-61.4898055555556
559,12.4877777777778,-61.4905555555556
560,12.4505555555556,-61.4944444444444
561,16.4311944444444,-61.5429166666667
562,15.8763888888889,-61.6016666666667
563,15.9539166666667,-61.7103611111111
564,16.1383611111111,-61.7756666666667
565,12.4858055555556,-61.4826944444444
566,16.1751388888889,-61.1055833333333
567,17.1661388888889,-62.6352777777778
568,17.2124722222222,-62.6548055555556
569,17.2231111111111,-62.6606388888889
570,17.1860555555556,-62.6805555555556
571,18.4928611111111,-66.3951944444445
572,3.87647222222222,72.7049166666667
573,3.87647222222222,72.7049166666667
574,3.843,72.7363888888889
575,3.843,72.7363888888889
576,3.917,72.9333055555556
577,3.917,72.9333055555556
578,4.05913888888889,72.9421944444445
579,4.05913888888889,72.9421944444445
580,4.05488888888889,72.9571111111111
581,4.05488888888889,72.9571111111111
582,3.92544444444444,72.9579722222222
583,3.92544444444444,72.9579722222222
584,3.83672222222222,73.3678055555555
585,3.83672222222222,73.3678055555555
586,3.61963888888889,73.3724166666667
587,3.61963888888889,73.3724166666667
588,2.89341666666667,73.4032222222222
589,2.89341666666667,73.4032222222222
590,3.66144444444444,73.4080277777778
591,3.68319444444444,73.4153055555556
592,3.66311111111111,73.4203055555556
593,4.12261111111111,73.4230555555556
594,4.12261111111111,73.4230555555556
595,3.90247222222222,73.4417777777778
596,3.90247222222222,73.4417777777778
597,3.90369444444444,73.4573611111111
598,3.90369444444444,73.4573611111111
599,3.88561111111111,73.4686111111111
600,3.88561111111111,73.4686111111111
601,3.67763888888889,73.4687222222222
602,3.67763888888889,73.4687222222222
603,3.90013888888889,73.4761666666667
604,3.90013888888889,73.4761666666667
605,4.23386111111111,73.5324166666667
606,4.23386111111111,73.5324166666667
607,25.6626111111111,-79.3076666666667
608,13.31525,-81.3743055555556
609,13.3128333333333,-81.3743333333333
610,13.3524166666667,-81.4073611111111
611,13.3185555555556,-81.4019166666667
612,17.9384722222222,-87.9348611111111
613,17.8338888888889,-87.9939166666667
614,6.56536111111111,99.3471666666667
615,10.1172222222222,99.8130555555556
616,10.1172222222222,99.8130555555556
617,10.1172222222222,99.8130555555556
618,10.1172222222222,99.8130555555556
619,10.0664166666667,99.8414722222222
620,10.0664166666667,99.8414722222222
621,10.0664166666667,99.8414722222222
622,10.0664166666667,99.8414722222222
623,2.93244444444444,104.096916666667
624,6.51344444444444,117.905611111111
625,28.4770277777778,34.5115277777778
626,6.48636111111111,117.911166666667
627,6.50652777777778,117.927527777778
628,28.4985277777778,34.5197777777778
629,28.4985277777778,34.5197777777778
630,6.49825,117.927222222222
631,-16.4570277777778,-151.775805555556
632,-16.4570277777778,-151.775805555556
633,-16.4570277777778,-151.775805555556
634,-16.4480555555556,-151.765888888889
635,-16.4480555555556,-151.765888888889
636,-16.4480555555556,-151.765888888889
637,-16.5064166666667,-151.783611111111
638,-16.5064166666667,-151.783611111111
639,-16.5064166666667,-151.783611111111
640,6.49833333333333,117.911361111111
641,5.7995,103.016944444444
642,2.79238888888889,104.123027777778
643,6.52097222222222,117.915722222222
